run,vid,instante,x1,y1,x2,y2,v,theta,a,giro
# run=20260718-162332-505 opt=global condiciones_iniciales=[{'id': 1, 'inicio': (31.57, 5.1), 'giro_inicial': 111.5, 'meta': (18.98, 2.76), 'angulo_llegada': 197.1, 'largo': 0.75, 'ancho': 0.41, 'v_max': 2.16, 'v_inicial': 0.0, 'a_max': 0.96, 'giro_max': 34.9, 'grupo': 2, 'prioridad': 3}, {'id': 2, 'inicio': (25.82, 5.28), 'giro_inicial': 72.6, 'meta': (17.65, 11.82), 'angulo_llegada': 159.7, 'largo': 0.8, 'ancho': 0.44, 'v_max': 2.58, 'v_inicial': 0.0, 'a_max': 0.77, 'giro_max': 30.6, 'grupo': 1, 'prioridad': 1}, {'id': 3, 'inicio': (20.99, 18.14), 'giro_inicial': 150.2, 'meta': (10.81, 8.05), 'angulo_llegada': 113.2, 'largo': 0.72, 'ancho': 0.38, 'v_max': 1.94, 'v_inicial': 0.0, 'a_max': 0.83, 'giro_max': 39.6, 'grupo': 1, 'prioridad': 2}]
20260718-162332-505,2,59,17.535358,4.104151,18.445565,4.032581,2.561834,2.560280,-0.031958,-0.201174
20260718-162332-505,2,60,17.345480,4.324028,18.240801,4.145140,2.558639,2.441543,-0.000000,-0.217927
20260718-162332-505,2,61,17.186331,4.570955,18.051266,4.278575,2.558639,2.312771,0.000000,-0.217927
20260718-162332-505,2,62,17.060208,4.836275,17.880436,4.435244,2.558639,2.184000,-0.000000,-0.217927
20260718-162332-505,2,63,16.969201,5.115595,17.731139,4.612553,2.558639,2.055228,-0.035439,-0.217927
20260718-162332-505,2,64,16.914817,5.404288,17.605847,4.807567,2.555095,1.926456,0.000000,-0.235042
20260718-162332-505,2,65,16.904061,5.701272,17.505709,5.014526,2.555095,1.787397,0.000000,-0.235042
20260718-162332-505,2,66,16.934575,5.996880,17.435224,5.233367,2.555095,1.648337,0.000000,-0.235042
20260718-162332-505,2,67,17.005770,6.285405,17.395753,5.459867,2.555095,1.509277,0.240438,-0.235042
20260718-162332-505,2,68,17.116270,6.561276,17.388059,5.689650,2.579139,1.370218,-0.000000,-0.044059
20260718-162332-505,2,69,17.185495,6.816056,17.434671,5.937699,2.579139,1.344375,-0.000000,-0.044059
20260718-162332-505,2,70,17.261281,7.068963,17.487678,6.184461,2.579139,1.318532,0.000000,-0.044059
20260718-162332-505,2,71,17.343577,7.319828,17.547042,6.429770,2.579139,1.292689,-0.005235,-0.044059
20260718-162332-505,2,72,17.432328,7.568481,17.612726,6.673464,2.578615,1.266847,-0.000000,0.055855
20260718-162332-505,2,73,17.486826,7.813858,17.696449,6.925231,2.578615,1.299614,-0.000000,0.055855
20260718-162332-505,2,74,17.533255,8.060887,17.771879,7.179605,2.578615,1.332382,0.000000,0.055855
20260718-162332-505,2,75,17.571567,8.309306,17.838935,7.436314,2.578615,1.365149,-0.776199,0.055855
20260718-162332-505,2,76,17.601719,8.558846,17.897545,7.695082,2.500995,1.397917,-0.769283,0.070303
20260718-162332-505,2,77,17.617711,8.800675,17.947864,7.949442,2.424067,1.437944,-0.769223,0.072340
20260718-162332-505,2,78,17.623367,9.035301,17.987232,8.197923,2.347145,1.477868,-0.769171,0.074377
20260718-162332-505,2,79,17.619358,9.262308,18.016213,8.440051,2.270227,1.517617,-0.769125,0.076414
20260718-162332-505,2,80,17.606383,9.481329,18.035402,8.675387,2.193315,1.557121,-0.769088,0.078450
20260718-162332-505,2,81,17.585162,9.692045,18.045425,8.903529,2.116406,1.596307,-0.769059,0.080486
20260718-162332-505,2,82,17.556431,9.894184,18.046933,9.124114,2.039500,1.635105,-0.769037,0.082522
20260718-162332-505,2,83,17.520940,10.087527,18.040597,9.336823,1.962597,1.673443,-0.764697,0.084558
20260718-162332-505,2,84,17.479444,10.271904,18.027105,9.541378,1.886127,1.711249,-0.769342,0.070852
20260718-162332-505,2,85,17.436373,10.449357,18.006001,9.735828,1.809193,1.741672,-0.769344,0.072518
20260718-162332-505,2,86,17.389753,10.618057,17.980438,9.921859,1.732258,1.771542,-0.769350,0.074183
20260718-162332-505,2,87,17.340187,10.778004,17.950986,10.099384,1.655323,1.800802,-0.764240,0.075849
20260718-162332-505,2,88,17.288264,10.929229,17.918213,10.268347,1.578899,1.829392,-0.769897,-0.031470
20260718-162332-505,2,89,17.253365,11.085862,17.875808,10.417906,1.501910,1.818095,-0.769901,-0.032147
20260718-162332-505,2,90,17.221884,11.235283,17.836957,10.560535,1.424919,1.807118,-0.769905,-0.032823
20260718-162332-505,2,91,17.193601,11.377421,17.801464,10.696170,1.347929,1.796485,-0.769290,-0.033500
20260718-162332-505,2,92,17.168299,11.512207,17.769136,10.824752,1.271000,1.786218,-0.770000,0.000000
20260718-162332-505,2,93,17.141130,11.636369,17.741968,10.948915,1.194000,1.786218,-0.770000,0.000000
20260718-162332-505,2,94,17.115607,11.753010,17.716445,11.065555,1.117000,1.786218,-0.770000,0.000000
20260718-162332-505,2,95,17.091730,11.862128,17.692568,11.174673,1.040000,1.786218,-0.770000,0.000000
20260718-162332-505,2,96,17.069499,11.963724,17.670337,11.276269,0.963000,1.786218,-0.770000,0.000000
20260718-162332-505,2,97,17.048914,12.057798,17.649752,11.370343,0.886000,1.786218,-0.770000,0.000000
20260718-162332-505,2,98,17.029975,12.144350,17.630813,11.456896,0.809000,1.786218,-0.770000,0.000000
20260718-162332-505,2,99,17.012682,12.223380,17.613519,11.535926,0.732000,1.786218,-0.770000,0.000000
20260718-162332-505,2,100,16.997035,12.294889,17.597872,11.607434,0.655000,1.786218,-0.770000,0.000000
20260718-162332-505,2,101,16.983033,12.358875,17.583871,11.671420,0.578000,1.786218,-0.770000,0.000000
20260718-162332-505,2,102,16.970678,12.415339,17.571516,11.727884,0.501000,1.786218,-0.770000,0.000000
20260718-162332-505,2,103,16.959969,12.464281,17.560806,11.776826,0.424000,1.786218,-0.770000,0.000000
20260718-162332-505,2,104,16.950905,12.505701,17.551743,11.818246,0.347000,1.786218,-0.770000,0.000000
20260718-162332-505,2,105,16.943488,12.539599,17.544325,11.852144,0.270000,1.786218,-0.770000,0.000000
20260718-162332-505,2,106,16.937716,12.565974,17.538554,11.878520,0.193000,1.786218,-0.770000,0.000000
20260718-162332-505,2,107,16.933591,12.584828,17.534428,11.897374,0.116000,1.786218,-0.770000,0.000000
20260718-162332-505,2,108,16.931111,12.596160,17.531949,11.908705,0.039000,1.786218,-0.390000,0.000000
20260718-162332-505,2,109,16.930277,12.599970,17.531115,11.912515,0.000000,1.786218,-0.769960,0.000000
20260718-162332-505,2,110,16.930277,12.599970,17.531115,11.912515,-0.076996,1.786218,-0.769733,2.615469
20260718-162332-505,2,111,16.928522,12.589395,17.536315,11.908081,-0.153969,1.796380,-0.769310,2.623376
20260718-162332-505,2,112,16.925530,12.568326,17.546794,11.899274,-0.230900,1.816333,-0.768721,2.631247
20260718-162332-505,2,113,16.922108,12.536824,17.562757,11.886310,-0.307772,1.845711,-0.767997,2.639089
20260718-162332-505,2,114,16.919339,12.494973,17.584515,11.869561,-0.384572,1.884151,-0.767164,2.646906
20260718-162332-505,2,115,16.918552,12.442926,17.612464,11.849558,-0.461289,1.931298,-0.766248,2.654703
20260718-162332-505,2,116,16.921298,12.380963,17.647057,11.827001,-0.537913,1.986800,-0.765272,2.662484
20260718-162332-505,2,117,16.929317,12.309553,17.688771,11.802769,-0.614441,2.050308,-0.764257,2.670254
20260718-162332-505,2,118,16.944493,12.229416,17.738062,11.777919,-0.690866,2.121478,-0.763223,2.678017
20260718-162332-505,2,119,16.968795,12.141577,17.795323,11.753697,-0.767189,2.199972,-0.762189,2.685774
20260718-162332-505,2,120,17.004208,12.047427,17.860835,11.731529,-0.843407,2.285452,0.762189,2.693531
20260718-162332-505,2,121,17.052652,11.948752,17.934709,11.713009,-0.767189,2.377588,0.763223,2.685774
20260718-162332-505,2,122,17.104143,11.862340,18.003107,11.702764,-0.690866,2.463069,0.764257,2.678017
20260718-162332-505,2,123,17.156466,11.787718,18.065174,11.699124,-0.614441,2.541562,0.765272,2.670254
20260718-162332-505,2,124,17.207650,11.724216,18.120358,11.700465,-0.537913,2.612733,0.766248,2.662484
20260718-162332-505,2,125,17.255985,11.671043,18.168360,11.705265,-0.461289,2.676241,0.767164,2.654703
20260718-162332-505,2,126,17.300010,11.627353,18.209083,11.712135,-0.384572,2.731742,0.767997,2.646906
20260718-162332-505,2,127,17.338509,11.592318,18.242575,11.719850,-0.307772,2.778889,0.768721,2.639089
20260718-162332-505,2,128,17.370488,11.565180,18.268985,11.727362,-0.230900,2.817330,0.769310,2.631247
20260718-162332-505,2,129,17.395167,11.545306,18.288512,11.733809,-0.153969,2.846707,0.769733,2.623376
20260718-162332-505,2,130,17.411958,11.532232,18.301365,11.738521,-0.076996,2.866660,0.769960,2.615469
20260718-162332-505,2,131,17.420460,11.525703,18.307725,11.741020,0.000000,2.876822,0.769960,0.000000
20260718-162332-505,2,132,17.420460,11.525703,18.307725,11.741020,0.076996,2.876822,0.769733,-0.526124
20260718-162332-505,2,133,17.411979,11.532307,18.301385,11.738597,0.153969,2.866660,0.769310,-0.518217
20260718-162332-505,2,134,17.395274,11.545676,18.288620,11.734179,0.230900,2.846707,0.768721,-0.510346
20260718-162332-505,2,135,17.370802,11.566197,18.269299,11.728378,0.307772,2.817330,-0.284027,-0.502504
20260718-162332-505,2,136,17.339221,11.594450,18.243287,11.721981,0.279370,2.778889,-2.793698,-0.505399
20260718-162332-505,2,137,17.311489,11.621197,18.219477,11.716894,0.000000,2.743756,0.000000,0.000000
20260718-162332-505,3,0,20.583179,18.154035,21.396821,18.125965,0.083000,2.621485,0.830000,0.000000
20260718-162332-505,3,1,20.575977,18.158160,21.389618,18.130090,0.166000,2.621485,0.830000,0.000000
20260718-162332-505,3,2,20.561572,18.166410,21.375213,18.138339,0.249000,2.621485,0.830000,0.000000
20260718-162332-505,3,3,20.539965,18.178784,21.353606,18.150714,0.332000,2.621485,0.829867,0.000000
20260718-162332-505,3,4,20.511155,18.195284,21.324796,18.167214,0.414987,2.621485,0.829914,0.076172
20260718-162332-505,3,5,20.474880,18.212366,21.288719,18.190804,0.497978,2.629482,0.829888,0.074349
20260718-162332-505,3,6,20.431158,18.232549,21.245164,18.218611,0.580967,2.638849,0.829862,0.072525
20260718-162332-505,3,7,20.379901,18.255661,21.194009,18.250399,0.663953,2.649508,0.815996,0.070701
20260718-162332-505,3,8,20.321008,18.281502,21.135122,18.285907,0.745553,2.661382,0.825729,0.319356
20260718-162332-505,3,9,20.253664,18.286501,21.065926,18.341549,0.828126,2.723638,0.825222,0.310991
20260718-162332-505,3,10,20.178483,18.287803,20.985213,18.397283,0.910648,2.790855,0.824771,0.302621
20260718-162332-505,3,11,20.095678,18.284147,20.892477,18.451215,0.993125,2.862651,0.824389,0.294244
20260718-162332-505,3,12,20.005614,18.274214,20.787428,18.501298,1.075564,2.938650,0.824085,0.285859
20260718-162332-505,3,13,19.908830,18.256654,20.670046,18.545359,1.157972,3.018478,0.823867,0.277466
20260718-162332-505,3,14,19.806050,18.230119,20.540610,18.581147,1.240359,3.101762,0.823742,0.269063
20260718-162332-505,3,15,19.698194,18.193298,20.399736,18.606384,1.322733,3.188133,0.835171,0.260650
20260718-162332-505,3,16,19.586381,18.144952,20.248388,18.618817,1.406250,3.277223,0.824966,0.227129
20260718-162332-505,3,17,19.469150,18.088138,20.090080,18.614680,1.488747,3.359296,0.825102,0.219528
20260718-162332-505,3,18,19.349643,18.018675,19.924273,18.595389,1.571257,3.443178,0.825322,0.211919
20260718-162332-505,3,19,19.229235,17.935716,19.752601,18.559325,1.653789,3.528546,0.839356,0.204302
20260718-162332-505,3,20,19.109423,17.838574,19.576937,18.505080,1.737725,3.615074,0.826808,0.175512
20260718-162332-505,3,21,18.987561,17.730112,19.401846,18.430946,1.820406,3.692893,0.827170,0.168702
20260718-162332-505,3,22,18.868015,17.607466,19.226214,18.338556,1.903123,3.771189,0.309048,0.161888
20260718-162332-505,3,23,18.752218,17.470391,19.051992,18.227316,1.934028,3.849677,0.033869,0.159342
20260718-162332-505,3,24,18.645336,17.322464,18.884839,18.100563,1.937415,3.928164,0.000000,-0.105147
20260718-162332-505,3,25,18.481493,17.199078,18.760835,17.963779,1.937415,3.876531,-0.000000,-0.105147
20260718-162332-505,3,26,18.311501,17.084312,18.629937,17.833578,1.937415,3.824898,-0.000000,-0.105147
20260718-162332-505,3,27,18.135812,16.978473,18.492494,17.710305,1.937415,3.773265,0.000000,-0.105147
20260718-162332-505,3,28,17.954896,16.881842,18.348872,17.594290,1.937415,3.721632,0.000000,0.105147
20260718-162332-505,3,29,17.816977,16.757594,18.173658,17.489426,1.937415,3.773265,-0.000000,0.105147
20260718-162332-505,3,30,17.685654,16.626393,18.004091,17.375659,1.937415,3.824898,-0.000000,0.105147
20260718-162332-505,3,31,17.561278,16.488590,17.840620,17.253292,1.937415,3.876531,0.000000,0.105147
20260718-162332-505,3,32,17.444180,16.344552,17.683684,17.122651,1.937415,3.928164,-0.000000,0.105147
20260718-162332-505,3,33,17.334671,16.194662,17.533698,16.984085,1.937415,3.979797,-0.000000,0.105147
20260718-162332-505,3,34,17.233045,16.039320,17.391064,16.837963,1.937415,4.031430,0.000000,0.105147
20260718-162332-505,3,35,17.139571,15.878940,17.256161,16.684674,1.937415,4.083063,-0.000000,0.105147
20260718-162332-505,3,36,17.054498,15.713950,17.129350,16.524627,1.937415,4.134696,-0.000000,0.105147
20260718-162332-505,3,37,16.978055,15.544789,17.010967,16.358248,1.937415,4.186329,0.000000,0.105147
20260718-162332-505,3,38,16.910443,15.371908,16.901329,16.185982,1.937415,4.237962,0.000000,0.105147
20260718-162332-505,3,39,16.851844,15.195768,16.800728,16.008287,1.937415,4.289595,0.021615,0.105147
20260718-162332-505,3,40,16.802414,15.016838,16.709431,15.825636,1.939576,4.341228,-0.000000,0.042656
20260718-162332-505,3,41,16.744288,14.835677,16.634419,15.642355,1.939576,4.362133,-0.000000,0.042656
20260718-162332-505,3,42,16.689962,14.653341,16.563255,15.457546,1.939576,4.383038,0.000000,0.042656
20260718-162332-505,3,43,16.639460,14.469909,16.495969,15.271289,1.939576,4.403943,-0.000000,0.042656
20260718-162332-505,3,44,16.592802,14.285461,16.432592,15.083666,1.939576,4.424848,-0.000000,0.042656
20260718-162332-505,3,45,16.550011,14.100078,16.373150,14.894760,1.939576,4.445753,0.000000,0.042656
20260718-162332-505,3,46,16.511104,13.913841,16.317670,14.704653,1.939576,4.466659,0.000000,0.042656
20260718-162332-505,3,47,16.476099,13.726831,16.266176,14.513427,1.939576,4.487564,-0.003340,0.042656
20260718-162332-505,3,48,16.445010,13.539131,16.218691,14.321167,1.939242,4.508469,-0.000000,0.057021
20260718-162332-505,3,49,16.421934,13.351442,16.173845,14.126847,1.939242,4.536423,-0.000000,0.057021
20260718-162332-505,3,50,16.404112,13.163182,16.134447,13.931349,1.939242,4.564376,-0.000000,0.057021
20260718-162332-505,3,51,16.391559,12.974497,16.100529,13.734827,1.939242,4.592330,0.006881,0.057021
20260718-162332-505,3,52,16.384285,12.785535,16.072117,13.537434,1.939930,4.620284,0.000000,0.017320
20260718-162332-505,3,53,16.371266,12.593551,16.052729,13.342774,1.939930,4.628770,-0.000000,0.017320
20260718-162332-505,3,54,16.359877,12.401463,16.034994,13.147956,1.939930,4.637256,0.000000,0.017320
20260718-162332-505,3,55,16.350118,12.209286,16.018913,12.952995,1.939930,4.645741,-0.000000,0.017320
20260718-162332-505,3,56,16.341991,12.017033,16.004486,12.757904,1.939930,4.654227,0.000000,0.017320
20260718-162332-505,3,57,16.335495,11.824717,15.991716,12.562698,1.939930,4.662713,-0.000000,0.017320
20260718-162332-505,3,58,16.330631,11.632354,15.980602,12.367391,1.939930,4.671199,0.000000,0.017320
20260718-162332-505,3,59,16.327400,11.439956,15.971146,12.171996,1.939930,4.679685,0.000583,0.017320
20260718-162332-505,3,60,16.325802,11.247537,15.963349,11.976528,1.939988,4.688170,-0.000000,0.007034
20260718-162332-505,3,61,16.323027,11.054206,15.958064,11.781944,1.939988,4.691616,0.000000,0.007034
20260718-162332-505,3,62,16.320919,10.860866,15.953450,11.587342,1.939988,4.695063,-0.000000,0.007034
20260718-162332-505,3,63,16.319477,10.667520,15.949507,11.392725,1.939988,4.698509,0.000000,0.007034
20260718-162332-505,3,64,16.318701,10.474170,15.946234,11.198096,1.939988,4.701955,0.000000,0.007034
20260718-162332-505,3,65,16.318591,10.280819,15.943632,11.003457,1.939988,4.705401,0.000000,0.007034
20260718-162332-505,3,66,16.319148,10.087468,15.941701,10.808810,1.939988,4.708847,-0.000000,0.007034
20260718-162332-505,3,67,16.320371,9.894121,15.940441,10.614157,1.939988,4.712293,0.000000,0.007034
20260718-162332-505,3,68,16.322260,9.700779,15.939851,10.419502,1.939988,4.715739,-0.000000,-0.007034
20260718-162332-505,3,69,16.321002,9.506122,15.941072,10.226158,1.939988,4.712293,-0.000000,-0.007034
20260718-162332-505,3,70,16.319073,9.311471,15.941626,10.032812,1.939988,4.708847,-0.000000,-0.007034
20260718-162332-505,3,71,16.316474,9.116827,15.941514,9.839465,1.939988,4.705401,-0.092927,-0.007034
20260718-162332-505,3,72,16.313203,8.922194,15.940736,9.646120,1.930696,4.701955,0.000000,-0.198319
20260718-162332-505,3,73,16.255911,8.712851,15.956046,9.469740,1.930696,4.603976,-0.000000,-0.198319
20260718-162332-505,3,74,16.178416,8.510117,15.954029,9.292709,1.930696,4.505998,-0.000000,-0.198319
20260718-162332-505,3,75,16.081461,8.315935,15.934705,9.116724,1.930696,4.408020,-0.020388,-0.198319
20260718-162332-505,3,76,15.965976,8.132170,15.898257,8.943474,1.928657,4.310042,0.000000,-0.218593
20260718-162332-505,3,77,15.827178,7.961624,15.847460,8.775497,1.928657,4.201851,-0.000000,-0.218593
20260718-162332-505,3,78,15.670776,7.807063,15.778822,8.613987,1.928657,4.093660,-0.000000,-0.218593
20260718-162332-505,3,79,15.498599,7.670294,15.693145,8.460833,1.928657,3.985469,0.000000,-0.218593
20260718-162332-505,3,80,15.312660,7.552916,15.591432,8.317826,1.928657,3.877277,-0.000000,-0.218593
20260718-162332-505,3,81,15.115134,7.456302,15.474871,8.186638,1.928657,3.769086,0.000000,-0.218593
20260718-162332-505,3,82,14.908331,7.381583,15.344826,8.068803,1.928657,3.660895,-0.000000,-0.218593
20260718-162332-505,3,83,14.694668,7.329630,15.202818,7.965700,1.928657,3.552704,0.109192,-0.218593
20260718-162332-505,3,84,14.476645,7.301053,15.050506,7.878533,1.939576,3.444512,-0.000000,-0.042656
20260718-162332-505,3,85,14.284336,7.253125,14.870143,7.818484,1.939576,3.423607,0.000000,-0.042656
20260718-162332-505,3,86,14.091067,7.209228,14.688564,7.762218,1.939576,3.402702,-0.000000,-0.042656
20260718-162332-505,3,87,13.896922,7.169381,14.505848,7.709760,1.939576,3.381797,-0.003340,-0.042656
20260718-162332-505,3,88,13.701987,7.133600,14.322076,7.661132,1.939242,3.360892,-0.000000,-0.057021
20260718-162332-505,3,89,13.504277,7.105474,14.138868,7.615469,1.939242,3.332938,0.000000,-0.057021
20260718-162332-505,3,90,13.305857,7.082885,13.954455,7.574943,1.939242,3.304984,0.000000,-0.057021
20260718-162332-505,3,91,13.106884,7.065851,13.768981,7.539588,1.939242,3.277030,-0.829651,-0.057021
20260718-162332-505,3,92,12.907512,7.054385,13.582592,7.509431,1.856277,3.249077,-0.829602,-0.059460
20260718-162332-505,3,93,12.716183,7.049129,13.403697,7.485163,1.773317,3.221171,-0.829562,-0.061900
20260718-162332-505,3,94,12.533103,7.049563,13.232452,7.466349,1.690361,3.193417,-0.829530,-0.064339
20260718-162332-505,3,95,12.358455,7.055145,13.069001,7.452543,1.607408,3.165915,-0.829506,-0.066778
20260718-162332-505,3,96,12.192394,7.065315,12.913464,7.443281,1.524457,3.138769,-0.829491,-0.069216
20260718-162332-505,3,97,12.035045,7.079503,12.765945,7.438092,1.441508,3.112081,-0.829484,-0.071655
20260718-162332-505,3,98,11.886509,7.097131,12.626527,7.436503,1.358559,3.085952,-0.829486,-0.074093
20260718-162332-505,3,99,11.746855,7.117618,12.495275,7.438036,1.275611,3.060487,-0.831564,-0.076531
20260718-162332-505,3,100,11.616126,7.140385,12.372231,7.442221,1.192454,3.035786,-0.829216,-0.100107
20260718-162332-505,3,101,11.493537,7.168067,12.258424,7.446900,1.109533,3.005540,-0.829255,-0.103195
20260718-162332-505,3,102,11.380162,7.197461,12.152817,7.453985,1.026607,2.976524,-0.829304,-0.106283
20260718-162332-505,3,103,11.275965,7.227865,12.055418,7.462924,0.943677,2.948866,-0.061237,-0.109371
20260718-162332-505,3,104,11.180875,7.258601,11.966212,7.473185,0.937553,2.922698,-0.000000,-0.458765
20260718-162332-505,3,105,11.081913,7.336256,11.886922,7.457750,0.937553,2.805762,0.000000,-0.458765
20260718-162332-505,3,106,10.992686,7.424927,11.806372,7.451670,0.937553,2.688825,0.000000,-0.458765
20260718-162332-505,3,107,10.914414,7.523403,11.725663,7.455030,0.937553,2.571889,-0.720155,-0.458765
20260718-162332-505,3,108,10.848165,7.630338,11.645897,7.467784,0.865538,2.454953,0.000000,0.539417
20260718-162332-505,3,109,10.766811,7.623664,11.578932,7.566580,0.865538,2.585797,-0.000000,0.539417
20260718-162332-505,3,110,10.687022,7.606432,11.499650,7.655795,0.865538,2.716641,0.000000,0.539417
20260718-162332-505,3,111,10.610164,7.578938,11.409405,7.733903,0.865538,2.847485,-0.000000,-0.539417
20260718-162332-505,3,112,10.523936,7.667731,11.336563,7.717094,0.865538,2.716641,-0.809931,-0.539417
20260718-162332-505,3,113,10.450029,7.767015,11.262150,7.709932,0.784545,2.585797,-0.816135,-0.553701
20260718-162332-505,3,114,10.395007,7.866008,11.194071,7.710134,0.702931,2.463319,-0.817937,-0.568041
20260718-162332-505,3,115,10.356663,7.961006,11.132984,7.715802,0.621137,2.350032,-0.819854,-0.582366
20260718-162332-505,3,116,10.332305,8.049093,11.079204,7.725147,0.539152,2.246736,-0.821828,-0.596687
20260718-162332-505,3,117,10.319030,8.128079,11.032820,7.736539,0.456969,2.154252,-0.823787,-0.611019
20260718-162332-505,3,118,10.313916,8.196431,10.993763,7.748538,0.374591,2.073424,-3.745906,-0.625376
20260718-162332-505,3,119,10.314193,8.253169,10.961886,7.759922,0.000000,2.005122,0.000000,0.000000
