n_capas,oculto,dropout,activacion,lr,lote,n_vecinos,h_pasado,horizonte,epocas,weight_decay,normalizacion,optimizador,dim_entrada,n_muestras,val_mse,nota_rollout,segundos
4,256,0.1,gelu,0.008,512,2,3,10,40,0.0,layernorm,adamw,46,7671,0.91858,0.6274,6.9
2,512,0.0,relu,0.008,512,2,3,10,40,0.0,layernorm,adamw,46,7671,1.1083,0.1991,4.1
2,512,0.1,gelu,0.003,2048,2,3,10,40,0.0,no,adamw,46,7671,1.14868,0.0899,2.3
3,512,0.1,relu,0.001,512,2,3,10,80,0.01,layernorm,sgd,46,7671,0.9735,0.2651,8.5
3,1024,0.0,relu,0.008,2048,2,3,10,40,0.01,no,adamw,46,7671,1.57946,0.0007,2.7
2,1024,0.0,gelu,0.003,2048,2,3,10,80,0.01,layernorm,adamw,46,7671,1.14851,0.0464,3.6
4,512,0.1,gelu,0.001,2048,2,3,10,80,0.0,layernorm,sgd,46,7671,1.21142,0.1132,3.7
4,1024,0.0,relu,0.001,2048,2,3,10,40,0.0,layernorm,adamw,46,7671,1.0453,0.106,2.7
2,1024,0.1,gelu,0.001,2048,2,3,10,40,0.01,no,sgd,46,7671,1.30083,0.0006,1.9
2,256,0.0,relu,0.001,512,2,3,10,40,0.01,no,sgd,46,7671,1.17106,0.0717,3.9
2,1024,0.0,gelu,0.001,2048,2,3,10,40,0.01,no,adamw,46,7671,1.09619,0.1043,1.7
2,1024,0.1,relu,0.003,2048,2,3,10,80,0.0,layernorm,sgd,46,7671,1.15761,0.0303,3.6
4,1024,0.1,gelu,0.003,2048,2,3,10,40,0.01,no,adamw,46,7671,0.9748,0.3002,3.1
3,256,0.0,silu,0.001,512,2,3,10,40,0.0,layernorm,adamw,46,7671,1.03079,0.1396,4.5
4,1024,0.0,silu,0.008,512,2,3,10,80,0.0,layernorm,sgd,46,7671,0.90265,0.1589,10.0
4,512,0.1,silu,0.001,2048,2,3,10,40,0.0,layernorm,adamw,46,7671,0.94943,0.1967,2.1
2,256,0.1,relu,0.008,512,2,3,10,80,0.01,layernorm,sgd,46,7671,0.82663,0.4939,6.7
3,512,0.1,relu,0.003,512,2,3,10,40,0.01,no,adamw,46,7671,1.07866,0.0748,4.3
3,512,0.0,relu,0.001,512,2,3,10,40,0.01,no,sgd,46,7671,1.15565,0.0625,3.3
4,256,0.1,gelu,0.001,512,2,3,10,40,0.01,layernorm,sgd,46,7671,1.04489,0.2497,6.3
4,512,0.1,relu,0.001,512,2,3,10,80,0.0,no,sgd,46,7671,1.13162,0.133,8.5
2,512,0.1,relu,0.003,512,2,3,10,40,0.0,layernorm,sgd,46,7671,1.03187,0.0965,4.2
3,1024,0.1,silu,0.008,512,2,3,10,40,0.01,no,sgd,46,7671,0.99839,0.0114,4.4
2,1024,0.0,silu,0.001,2048,2,3,10,80,0.0,layernorm,adamw,46,7671,1.0425,0.0857,3.3
4,1024,0.0,silu,0.003,2048,2,3,10,40,0.0,no,adamw,46,7671,1.11192,0.0127,2.6
3,512,0.1,relu,0.001,512,2,3,10,80,0.0,no,adamw,46,7671,1.15361,0.0737,6.3
2,256,0.0,gelu,0.001,2048,2,3,10,80,0.01,layernorm,adamw,46,7671,1.24324,0.0855,2.6
3,1024,0.1,gelu,0.008,2048,2,3,10,80,0.01,no,sgd,46,7671,1.04773,0.0129,3.4
2,512,0.1,relu,0.001,512,2,3,10,40,0.01,no,adamw,46,7671,1.08694,0.0588,5.3
3,256,0.0,gelu,0.001,2048,2,3,10,80,0.0,no,sgd,46,7671,1.31405,0.0001,4.6
4,512,0.0,silu,0.008,512,2,3,10,80,0.01,no,adamw,46,7671,0.82553,0.3089,7.2
4,512,0.1,silu,0.003,2048,2,3,10,80,0.01,layernorm,adamw,46,7671,0.94494,0.2122,3.0
4,512,0.1,silu,0.003,2048,2,3,10,40,0.01,no,sgd,46,7671,2.8609,0.0001,2.0
4,512,0.0,gelu,0.001,2048,2,3,10,40,0.0,layernorm,adamw,46,7671,1.14604,0.2209,2.5
4,512,0.1,silu,0.001,512,2,3,10,40,0.0,layernorm,adamw,46,7671,0.80792,0.3688,4.1
3,256,0.1,silu,0.003,2048,2,3,10,80,0.01,no,adamw,46,7671,1.0572,0.0245,2.2
3,1024,0.1,relu,0.008,2048,2,5,10,40,0.01,no,adamw,50,7671,1.21214,0.0375,2.1
4,256,0.0,relu,0.008,512,2,5,10,80,0.01,layernorm,sgd,50,7671,0.86005,0.4256,14.3
2,256,0.0,relu,0.001,2048,2,5,10,40,0.01,no,adamw,50,7671,1.15436,0.05,2.3
2,512,0.0,relu,0.001,512,2,5,10,40,0.0,layernorm,sgd,50,7671,1.13792,0.0854,3.4
2,256,0.1,relu,0.008,512,2,5,10,40,0.01,layernorm,adamw,50,7671,0.88775,0.1762,3.9
4,512,0.1,relu,0.001,512,2,5,10,80,0.01,layernorm,adamw,50,7671,0.87916,0.2366,8.1
2,512,0.1,relu,0.001,512,2,5,10,80,0.0,layernorm,adamw,50,7671,1.14648,0.066,6.9
4,1024,0.1,relu,0.001,512,2,5,10,40,0.0,layernorm,adamw,50,7671,0.95046,0.2455,3.7
4,1024,0.0,relu,0.003,2048,2,5,10,40,0.01,no,sgd,50,7671,1.17533,0.0145,2.5
3,512,0.1,gelu,0.008,2048,2,5,10,80,0.0,no,sgd,50,7671,1.05334,0.0167,4.2
3,512,0.1,silu,0.003,2048,2,5,10,40,0.01,layernorm,sgd,50,7671,0.98049,0.2322,2.7
3,512,0.0,relu,0.001,2048,2,5,10,80,0.0,no,adamw,50,7671,1.06126,0.0897,2.2
2,1024,0.0,relu,0.003,512,2,5,10,80,0.01,no,sgd,50,7671,1.04564,0.1134,4.6
2,512,0.0,gelu,0.001,512,2,5,10,40,0.01,no,sgd,50,7671,1.11615,0.0083,2.7
2,256,0.1,gelu,0.003,512,2,5,10,80,0.01,layernorm,adamw,50,7671,0.92498,0.2401,8.4
4,512,0.1,relu,0.003,2048,2,5,10,80,0.01,no,sgd,50,7671,1.12279,0.0256,3.4
2,512,0.1,relu,0.003,2048,2,5,10,80,0.01,layernorm,adamw,50,7671,0.99708,0.3915,2.7
3,1024,0.0,gelu,0.003,512,2,5,10,40,0.0,layernorm,sgd,50,7671,1.05246,0.205,6.3
4,256,0.1,relu,0.001,2048,2,5,10,40,0.01,no,adamw,50,7671,1.0775,0.1096,2.2
2,512,0.0,relu,0.001,512,2,5,10,40,0.01,no,sgd,50,7671,1.12488,0.0488,2.6
4,1024,0.0,gelu,0.001,512,2,5,10,40,0.01,layernorm,adamw,50,7671,0.96882,0.2844,4.6
2,512,0.1,gelu,0.008,2048,2,5,10,80,0.0,layernorm,adamw,50,7671,1.00503,0.2218,4.1
2,1024,0.0,silu,0.003,2048,2,5,10,40,0.0,no,sgd,50,7671,1.14856,0.0084,2.3
3,512,0.0,relu,0.001,2048,2,5,10,80,0.01,no,adamw,50,7671,1.11753,0.0175,3.6
4,1024,0.1,silu,0.001,2048,2,5,10,80,0.0,no,adamw,50,7671,1.02222,0.3628,4.6
2,256,0.0,relu,0.008,2048,2,5,10,80,0.01,layernorm,sgd,50,7671,0.99308,0.2653,3.4
3,512,0.1,relu,0.001,512,2,5,10,40,0.01,no,adamw,50,7671,1.05133,0.2723,4.5
3,256,0.0,gelu,0.001,2048,2,5,10,80,0.0,layernorm,adamw,50,7671,1.07413,0.2306,4.0
4,1024,0.1,relu,0.008,2048,2,5,10,40,0.01,layernorm,sgd,50,7671,1.33233,0.0011,3.3
3,256,0.0,gelu,0.001,512,2,5,10,80,0.01,no,sgd,50,7671,1.06789,0.0053,10.0
3,256,0.1,relu,0.008,512,2,5,10,40,0.01,layernorm,adamw,50,7671,0.92692,0.2225,6.5
4,512,0.0,gelu,0.001,512,2,5,10,40,0.01,layernorm,adamw,50,7671,0.87742,0.2575,5.1
2,512,0.0,gelu,0.008,2048,2,5,10,80,0.01,layernorm,adamw,50,7671,1.10992,0.1165,2.2
2,512,0.0,silu,0.001,512,2,5,10,40,0.01,no,sgd,50,7671,1.15364,0.0103,3.4
3,512,0.0,silu,0.003,2048,2,5,10,80,0.0,no,sgd,50,7671,1.11854,0.003,2.7
3,1024,0.1,relu,0.008,512,2,5,10,80,0.01,layernorm,adamw,50,7671,0.91776,0.2264,6.9
3,512,0.0,relu,0.003,2048,2,5,10,80,0.01,no,adamw,50,7671,1.07922,0.1091,2.7
4,1024,0.1,gelu,0.001,2048,2,5,10,80,0.0,layernorm,adamw,50,7671,1.12094,0.2627,4.6
2,256,0.0,gelu,0.003,512,2,5,10,80,0.0,layernorm,sgd,50,7671,1.09341,0.1728,7.8
3,256,0.0,relu,0.003,2048,2,5,10,40,0.01,layernorm,sgd,50,7671,1.0661,0.179,2.1
2,1024,0.0,silu,0.003,512,2,5,10,40,0.0,layernorm,adamw,50,7671,1.07284,0.1474,5.0
3,256,0.1,relu,0.003,512,2,5,10,40,0.01,layernorm,adamw,50,7671,0.93369,0.2599,5.5
2,256,0.1,silu,0.001,2048,2,5,10,80,0.0,no,sgd,50,7671,1.22111,0.005,1.8
3,256,0.0,silu,0.001,2048,2,5,10,80,0.0,layernorm,adamw,50,7671,1.13877,0.1349,3.3
3,256,0.0,gelu,0.003,2048,2,5,10,40,0.0,layernorm,adamw,50,7671,1.16043,0.168,2.3
3,1024,0.1,silu,0.001,2048,2,5,10,80,0.01,no,sgd,50,7671,1.29875,0.0006,2.8
4,512,0.1,silu,0.001,2048,2,5,10,40,0.0,no,adamw,50,7671,1.13793,0.0367,1.6
2,256,0.1,gelu,0.001,2048,2,5,10,80,0.0,layernorm,adamw,50,7671,1.06255,0.2384,2.5
4,1024,0.1,gelu,0.003,2048,2,5,10,80,0.01,no,sgd,50,7671,1.26814,0.0,3.9
4,256,0.0,relu,0.008,2048,2,5,10,40,0.01,layernorm,sgd,50,7671,0.96015,0.1497,2.2
4,1024,0.0,silu,0.003,2048,2,5,10,80,0.01,no,sgd,50,7671,1.30679,0.0,4.8
4,256,0.0,silu,0.001,512,2,5,10,40,0.01,no,adamw,50,7671,1.07056,0.007,5.8
3,1024,0.1,silu,0.003,512,2,5,10,40,0.0,no,sgd,50,7671,1.06626,0.0619,3.2
2,512,0.1,relu,0.003,2048,2,5,10,80,0.01,layernorm,sgd,50,7671,1.06245,0.1027,2.2
3,256,0.0,relu,0.008,512,2,5,10,80,0.01,no,adamw,50,7671,0.96564,0.2868,7.8
3,1024,0.0,silu,0.001,512,2,5,10,40,0.01,no,sgd,50,7671,1.19679,0.0023,4.9
4,1024,0.1,relu,0.008,2048,2,5,10,80,0.01,layernorm,adamw,50,7671,0.95739,0.1809,4.7
3,256,0.0,relu,0.008,2048,2,5,10,80,0.01,layernorm,adamw,50,7671,1.04208,0.1941,3.3
2,256,0.1,silu,0.001,512,2,5,10,80,0.0,layernorm,adamw,50,7671,1.01697,0.1835,9.9
3,512,0.0,silu,0.003,2048,2,5,10,80,0.01,layernorm,sgd,50,7671,1.02377,0.1704,3.6
3,512,0.0,gelu,0.001,2048,2,5,10,40,0.0,no,sgd,50,7671,1.86783,0.0007,2.5
2,512,0.0,silu,0.001,512,2,5,10,80,0.01,layernorm,sgd,50,7671,1.02525,0.1893,5.7
3,1024,0.1,relu,0.003,512,2,5,10,40,0.0,layernorm,adamw,50,7671,0.89794,0.2638,4.5
3,1024,0.1,silu,0.003,512,2,5,10,40,0.01,layernorm,adamw,50,7671,0.96636,0.2675,3.7
4,1024,0.0,silu,0.008,512,2,5,10,40,0.01,layernorm,adamw,50,7671,1.10144,0.056,5.6
2,512,0.1,silu,0.001,2048,2,5,10,80,0.01,no,adamw,50,7671,1.11821,0.1159,2.9
3,1024,0.1,gelu,0.001,512,2,5,10,40,0.01,no,adamw,50,7671,1.01384,0.3416,3.2
4,256,0.1,relu,0.003,512,2,5,10,80,0.0,layernorm,adamw,50,7671,0.9392,0.2132,10.6
3,512,0.1,relu,0.003,2048,2,5,10,40,0.01,layernorm,sgd,50,7671,1.0107,0.1647,1.7
3,256,0.0,gelu,0.008,2048,2,5,10,40,0.0,no,sgd,50,7671,1.08922,0.0321,2.3
4,512,0.1,silu,0.001,512,2,5,10,80,0.0,layernorm,sgd,50,7671,0.88172,0.2323,10.2
3,512,0.0,relu,0.003,2048,2,5,10,40,0.0,layernorm,sgd,50,7671,1.16135,0.1223,2.2
3,1024,0.1,relu,0.001,512,2,5,10,80,0.01,layernorm,adamw,50,7671,0.90694,0.3637,7.2
3,1024,0.0,gelu,0.001,2048,2,5,10,80,0.01,layernorm,sgd,50,7671,1.18529,0.0671,3.1
4,512,0.0,gelu,0.001,2048,2,5,10,80,0.0,layernorm,adamw,50,7671,0.88283,0.0427,3.0
2,1024,0.0,gelu,0.003,512,2,5,10,80,0.0,no,sgd,50,7671,1.09077,0.0704,5.0
2,512,0.0,gelu,0.008,2048,2,5,10,80,0.0,layernorm,adamw,50,7671,1.07697,0.1867,2.4
3,512,0.0,silu,0.008,512,2,10,10,80,0.0,layernorm,sgd,60,7671,0.91921,0.2451,5.9
2,1024,0.1,gelu,0.001,512,2,10,10,40,0.01,no,adamw,60,7671,1.06794,0.2894,2.7
4,512,0.0,gelu,0.008,512,2,10,10,80,0.01,no,adamw,60,7671,1.06957,0.1858,5.1
3,512,0.0,relu,0.008,2048,2,10,10,80,0.0,layernorm,sgd,60,7671,1.17516,0.0862,2.4
4,256,0.1,gelu,0.001,512,2,10,10,80,0.01,no,sgd,60,7671,1.35642,0.0,9.1
3,256,0.1,relu,0.003,2048,2,10,10,40,0.01,no,sgd,60,7671,1.26815,0.0027,2.6
4,512,0.0,relu,0.001,2048,2,10,10,80,0.01,no,sgd,60,7671,1.28593,0.0003,2.6
4,256,0.1,relu,0.008,512,2,10,10,40,0.0,no,sgd,60,7671,0.95235,0.092,4.2
4,512,0.0,gelu,0.001,2048,2,10,10,40,0.01,layernorm,sgd,60,7671,1.33178,0.0504,1.9
4,512,0.0,relu,0.003,2048,2,10,10,80,0.0,no,adamw,60,7671,1.11485,0.0814,3.6
2,512,0.0,relu,0.008,2048,2,10,10,80,0.0,no,adamw,60,7671,1.01571,0.1915,2.8
3,512,0.0,relu,0.003,2048,2,10,10,40,0.0,layernorm,sgd,60,7671,1.23997,0.0864,1.7
2,256,0.1,silu,0.003,512,2,10,10,80,0.01,layernorm,sgd,60,7671,1.06553,0.3122,10.0
2,256,0.0,relu,0.001,512,2,10,10,80,0.01,layernorm,sgd,60,7671,1.15525,0.2048,5.7
3,1024,0.0,gelu,0.001,512,2,10,10,80,0.01,layernorm,adamw,60,7671,1.03583,0.1563,8.7
4,512,0.0,silu,0.001,512,2,10,10,80,0.0,layernorm,adamw,60,7671,1.01975,0.2718,6.6
3,1024,0.0,relu,0.008,2048,2,10,10,40,0.0,layernorm,adamw,60,7671,1.19861,0.1517,2.2
4,512,0.0,silu,0.008,2048,2,10,10,80,0.0,no,adamw,60,7671,0.8854,0.2366,3.1
3,512,0.0,gelu,0.001,2048,2,10,10,40,0.01,layernorm,sgd,60,7671,1.27079,0.0531,2.4
3,1024,0.1,silu,0.001,512,2,10,10,40,0.01,no,adamw,60,7671,0.94626,0.1511,3.2
4,256,0.1,silu,0.003,512,2,10,10,80,0.01,no,adamw,60,7671,0.87447,0.2616,9.9
2,256,0.1,gelu,0.001,2048,2,10,10,80,0.01,layernorm,sgd,60,7671,1.17826,0.1144,2.6
4,256,0.0,relu,0.001,2048,2,10,10,40,0.01,no,sgd,60,7671,2.8054,0.0009,2.3
3,1024,0.1,relu,0.003,512,2,10,10,80,0.0,layernorm,sgd,60,7671,1.10624,0.1345,6.8
2,512,0.1,silu,0.003,512,2,10,10,80,0.0,layernorm,adamw,60,7671,1.06351,0.2376,8.1
3,1024,0.0,relu,0.003,2048,2,10,10,80,0.01,no,adamw,60,7671,1.1039,0.1182,4.8
2,256,0.0,relu,0.003,512,2,10,10,80,0.01,no,sgd,60,7671,1.09284,0.0935,8.8
2,1024,0.1,relu,0.008,512,2,10,10,40,0.01,layernorm,adamw,60,7671,1.06602,0.1287,4.0
3,1024,0.1,gelu,0.008,512,2,10,10,40,0.01,no,sgd,60,7671,1.05522,0.0083,4.8
3,256,0.1,silu,0.008,2048,2,10,10,80,0.01,layernorm,adamw,60,7671,1.05226,0.2786,3.8
3,512,0.1,silu,0.008,2048,2,10,10,80,0.01,layernorm,sgd,60,7671,0.92643,0.1737,3.7
2,256,0.1,silu,0.001,2048,2,10,10,40,0.01,layernorm,adamw,60,7671,1.07329,0.1344,2.1
4,256,0.0,relu,0.001,2048,2,10,10,80,0.0,layernorm,adamw,60,7671,1.17345,0.0905,3.5
2,512,0.1,gelu,0.008,512,2,10,10,80,0.0,layernorm,sgd,60,7671,1.09412,0.1911,8.6
4,1024,0.1,silu,0.008,512,2,10,10,80,0.0,no,adamw,60,7671,1.30876,0.009,9.6
3,1024,0.0,relu,0.008,512,2,10,10,80,0.01,no,sgd,60,7671,0.97476,0.2149,5.8
3,512,0.0,silu,0.001,512,2,10,10,40,0.01,no,sgd,60,7671,1.25696,0.0011,5.0
4,512,0.0,silu,0.008,512,2,10,10,40,0.01,layernorm,sgd,60,7671,0.92579,0.1029,3.4
3,512,0.1,relu,0.008,2048,2,10,10,40,0.01,no,adamw,60,7671,1.11606,0.0349,2.0
2,256,0.1,relu,0.008,2048,2,10,10,40,0.0,layernorm,adamw,60,7671,1.05928,0.2195,1.9
3,1024,0.0,relu,0.008,2048,2,10,10,80,0.01,no,adamw,60,7671,1.09714,0.0904,4.0
2,512,0.0,relu,0.008,2048,2,10,10,80,0.0,no,sgd,60,7671,1.09729,0.0706,2.5
2,512,0.0,silu,0.003,2048,2,10,10,80,0.01,layernorm,adamw,60,7671,1.06975,0.2872,2.3
2,512,0.0,relu,0.003,2048,2,10,10,80,0.01,layernorm,sgd,60,7671,1.27943,0.1088,2.9
4,1024,0.0,relu,0.008,2048,2,10,10,80,0.01,layernorm,sgd,60,7671,2.95774,0.006,5.0
4,1024,0.1,gelu,0.001,512,2,10,10,80,0.01,layernorm,adamw,60,7671,1.12664,0.2445,8.7
3,1024,0.0,silu,0.001,512,2,10,10,80,0.0,no,sgd,60,7671,1.16042,0.0635,4.6
4,256,0.0,relu,0.008,2048,2,10,10,80,0.0,no,adamw,60,7671,1.01517,0.1433,2.9
4,256,0.0,gelu,0.003,512,2,10,10,80,0.01,no,sgd,60,7671,1.23977,0.0001,9.0
2,256,0.0,gelu,0.008,512,2,10,10,40,0.01,layernorm,adamw,60,7671,1.07205,0.2482,6.4
4,256,0.1,relu,0.003,512,2,10,10,80,0.01,no,adamw,60,7671,0.97077,0.136,9.1
4,1024,0.1,silu,0.001,512,2,10,10,40,0.0,layernorm,sgd,60,7671,1.05842,0.187,3.7
4,512,0.0,relu,0.008,512,2,10,10,80,0.0,layernorm,adamw,60,7671,0.98786,0.2191,6.2
4,1024,0.0,relu,0.001,2048,2,10,10,80,0.0,no,adamw,60,7671,1.15579,0.1265,3.9
4,1024,0.0,relu,0.001,2048,2,10,10,80,0.01,no,adamw,60,7671,1.13605,0.035,4.5
2,256,0.0,gelu,0.003,2048,2,10,10,40,0.01,no,sgd,60,7671,1.24404,0.005,1.8
3,256,0.1,gelu,0.008,2048,2,10,10,80,0.0,layernorm,adamw,60,7671,1.01246,0.1743,2.5
3,256,0.1,relu,0.001,2048,2,10,10,80,0.0,layernorm,adamw,60,7671,1.20998,0.1707,2.1
2,1024,0.1,silu,0.003,2048,2,10,10,80,0.01,layernorm,sgd,60,7671,1.0738,0.3061,2.2
4,256,0.1,relu,0.008,512,2,10,10,40,0.01,no,sgd,60,7671,1.04009,0.0371,5.6
4,512,0.1,silu,0.008,2048,2,10,10,80,0.0,layernorm,adamw,60,7671,1.14251,0.2986,3.3
2,256,0.0,silu,0.001,512,2,10,10,80,0.01,layernorm,sgd,60,7671,1.12083,0.1444,5.9
4,256,0.1,gelu,0.001,2048,2,10,10,40,0.01,layernorm,adamw,60,7671,1.12265,0.1644,2.4
4,1024,0.0,relu,0.008,2048,2,10,10,40,0.01,layernorm,adamw,60,7671,1.20577,0.1162,3.1
4,512,0.1,gelu,0.008,2048,2,10,10,40,0.01,layernorm,sgd,60,7671,0.98128,0.1593,2.4
3,256,0.0,gelu,0.008,512,2,10,10,40,0.01,no,sgd,60,7671,1.03883,0.0073,3.8
4,512,0.1,gelu,0.001,512,2,10,10,40,0.01,no,sgd,60,7671,1.40811,0.0,4.1
3,512,0.1,relu,0.008,2048,2,10,10,80,0.0,no,sgd,60,7671,1.02376,0.0922,4.1
2,1024,0.1,gelu,0.008,2048,2,10,10,40,0.01,no,adamw,60,7671,1.03057,0.1879,2.5
3,1024,0.1,silu,0.001,512,2,10,10,80,0.01,no,adamw,60,7671,1.0055,0.1301,7.3
3,256,0.1,gelu,0.008,512,2,10,10,40,0.0,no,sgd,60,7671,0.92761,0.0462,6.5
3,1024,0.0,relu,0.001,2048,2,10,10,40,0.01,layernorm,adamw,60,7671,1.1597,0.1233,2.9
2,1024,0.1,gelu,0.008,2048,2,10,10,80,0.0,layernorm,adamw,60,7671,1.15834,0.1004,3.7
2,1024,0.0,silu,0.003,512,2,10,10,80,0.01,no,sgd,60,7671,1.08746,0.0532,4.4
2,512,0.1,relu,0.001,512,2,10,10,80,0.0,layernorm,adamw,60,7671,1.11486,0.1753,8.7
3,256,0.0,gelu,0.001,512,2,3,15,40,0.01,layernorm,adamw,46,7671,1.07717,0.1816,5.4
3,512,0.1,relu,0.001,512,2,3,15,80,0.0,no,adamw,46,7671,0.96447,0.0955,6.2
2,1024,0.1,gelu,0.001,2048,2,3,15,80,0.0,no,adamw,46,7671,1.14955,0.0502,2.2
4,512,0.1,gelu,0.008,512,2,3,15,40,0.01,layernorm,adamw,46,7671,0.85253,0.453,4.1
2,256,0.0,gelu,0.008,512,2,3,15,80,0.01,layernorm,sgd,46,7671,0.72547,0.3085,6.6
4,1024,0.1,silu,0.008,2048,2,3,15,40,0.01,layernorm,sgd,46,7671,1.18736,0.056,2.8
2,256,0.0,relu,0.001,512,2,3,15,40,0.01,no,adamw,46,7671,1.07322,0.1279,3.8
2,256,0.1,silu,0.008,2048,2,3,15,80,0.0,no,sgd,46,7671,1.08428,0.0201,2.3
2,512,0.0,gelu,0.003,512,2,3,15,40,0.0,no,sgd,46,7671,1.08664,0.0771,2.6
3,1024,0.0,silu,0.008,512,2,3,15,80,0.0,layernorm,sgd,46,7671,0.90302,0.2787,7.3
4,512,0.0,gelu,0.001,512,2,3,15,40,0.0,layernorm,sgd,46,7671,1.13656,0.1938,3.7
2,256,0.1,silu,0.008,2048,2,3,15,80,0.0,layernorm,adamw,46,7671,1.07672,0.1799,2.4
4,1024,0.1,gelu,0.003,512,2,3,15,40,0.01,layernorm,adamw,46,7671,0.9924,0.0683,5.5
3,256,0.1,gelu,0.008,2048,2,3,15,80,0.01,layernorm,sgd,46,7671,0.76841,0.2797,4.4
2,256,0.1,relu,0.001,512,2,3,15,80,0.0,layernorm,adamw,46,7671,1.00975,0.1204,9.8
3,512,0.1,relu,0.008,512,2,3,15,40,0.0,no,sgd,46,7671,0.96807,0.1148,3.4
3,512,0.0,gelu,0.008,512,2,3,15,40,0.01,no,adamw,46,7671,1.06736,0.1493,4.4
2,1024,0.1,relu,0.001,2048,2,3,15,40,0.01,layernorm,adamw,46,7671,1.11551,0.1367,1.9
3,512,0.0,relu,0.001,2048,2,3,15,80,0.01,layernorm,sgd,46,7671,1.16544,0.1292,2.5
2,1024,0.1,relu,0.003,2048,2,3,15,40,0.01,no,adamw,46,7671,1.08202,0.1131,2.0
2,1024,0.1,silu,0.001,2048,2,3,15,80,0.0,no,adamw,46,7671,1.12762,0.0288,3.4
2,256,0.1,relu,0.001,512,2,3,15,40,0.01,layernorm,adamw,46,7671,1.13508,0.1434,3.9
4,512,0.0,gelu,0.008,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.9954,0.6152,6.4
2,256,0.1,relu,0.003,2048,2,3,15,80,0.01,layernorm,adamw,46,7671,1.02996,0.2438,2.0
3,512,0.1,relu,0.008,2048,2,3,15,40,0.01,no,adamw,46,7671,1.05753,0.0158,1.6
2,256,0.0,gelu,0.008,2048,2,3,15,40,0.01,layernorm,sgd,46,7671,1.01863,0.2032,1.9
3,256,0.1,silu,0.003,512,2,3,15,40,0.0,layernorm,sgd,46,7671,0.9355,0.2419,6.6
4,1024,0.0,gelu,0.001,512,2,3,15,40,0.01,no,sgd,46,7671,1.32145,0.0,3.4
2,256,0.0,relu,0.008,2048,2,3,15,40,0.0,layernorm,sgd,46,7671,1.08991,0.0783,1.8
3,512,0.1,relu,0.003,2048,2,3,15,40,0.01,no,sgd,46,7671,1.1775,0.0188,2.4
3,256,0.0,silu,0.008,512,2,3,15,40,0.0,no,adamw,46,7671,0.95616,0.0862,5.4
4,256,0.0,gelu,0.008,2048,2,3,15,40,0.0,layernorm,adamw,46,7671,1.00171,0.1245,2.8
2,1024,0.0,silu,0.003,512,2,3,15,80,0.01,no,adamw,46,7671,1.05793,0.2683,4.8
4,512,0.1,relu,0.003,2048,2,3,15,80,0.01,no,adamw,46,7671,1.15128,0.0144,3.4
2,1024,0.1,relu,0.003,2048,2,3,15,80,0.01,no,adamw,46,7671,1.08935,0.032,3.0
4,512,0.1,silu,0.008,512,2,3,15,40,0.01,layernorm,adamw,46,7671,0.93047,0.1307,5.2
4,256,0.1,silu,0.008,512,2,3,15,40,0.01,no,adamw,46,7671,0.83371,0.3599,8.0
4,256,0.0,silu,0.003,2048,2,3,15,40,0.0,no,adamw,46,7671,1.13569,0.0062,3.2
2,256,0.1,gelu,0.008,2048,2,3,15,40,0.01,layernorm,sgd,46,7671,0.988,0.1923,2.0
2,512,0.0,relu,0.001,2048,2,3,15,80,0.0,layernorm,sgd,46,7671,1.10995,0.0983,2.6
3,512,0.1,gelu,0.008,2048,2,3,15,40,0.01,layernorm,sgd,46,7671,0.98978,0.0832,1.6
4,512,0.1,relu,0.001,2048,2,3,15,80,0.01,layernorm,sgd,46,7671,1.09551,0.1031,3.5
3,512,0.0,gelu,0.008,2048,2,3,15,40,0.01,layernorm,sgd,46,7671,1.00762,0.1446,2.0
4,1024,0.1,gelu,0.001,512,2,3,15,80,0.01,no,adamw,46,7671,0.85651,0.1666,6.7
4,1024,0.1,relu,0.008,512,2,3,15,40,0.01,no,adamw,46,7671,1.24689,0.0,3.4
4,512,0.0,relu,0.003,512,2,3,15,80,0.0,layernorm,adamw,46,7671,0.9673,0.3919,6.5
4,512,0.0,gelu,0.003,512,2,3,15,80,0.0,no,adamw,46,7671,0.90278,0.5335,10.3
4,512,0.0,relu,0.001,2048,2,3,15,80,0.0,layernorm,adamw,46,7671,1.08196,0.1761,2.6
2,512,0.0,gelu,0.001,2048,2,3,15,40,0.0,no,adamw,46,7671,1.1246,0.0689,2.2
2,512,0.0,gelu,0.008,512,2,3,15,80,0.01,no,sgd,46,7671,0.92663,0.025,6.3
3,1024,0.0,gelu,0.008,2048,2,3,15,40,0.01,layernorm,sgd,46,7671,1.29404,0.0089,2.8
4,256,0.0,relu,0.003,512,2,3,15,40,0.01,no,sgd,46,7671,1.16782,0.0628,5.8
2,512,0.1,gelu,0.001,2048,2,3,15,80,0.0,layernorm,adamw,46,7671,1.09309,0.0661,2.6
2,1024,0.0,gelu,0.003,512,2,3,15,40,0.0,no,adamw,46,7671,1.22666,0.018,3.0
4,512,0.1,silu,0.003,2048,2,3,15,40,0.0,no,sgd,46,7671,1.44072,0.001,2.2
3,1024,0.0,relu,0.008,2048,2,3,15,40,0.0,layernorm,adamw,46,7671,1.26695,0.0662,2.1
2,1024,0.1,silu,0.008,512,2,3,15,40,0.0,no,adamw,46,7671,1.19555,0.0605,4.1
